,schoolcode,dropout,totalenrolled,year,hybridper,virtualper,remote,black,hispanic,white,lowincome,charter,state,districtcode
4439,illi15016299025232C,1.1,1095,2019,0.0,0.0,0.0,53.63636363636364,45.454545454545446,0.0,92.72727272727272,1.0,illinois,illi15016299025
4440,illi15016299025240C,0.8,748,2021,0.2727272727272727,0.6363636363636364,0.8636363636363636,0.0,62.5,0.0,91.66666666666666,1.0,illinois,illi15016299025
4441,illi15016299025240C,1.6,734,2019,0.0,0.0,0.0,0.0,70.0,0.0,96.66666666666669,1.0,illinois,illi15016299025
4442,illi15016299025247C,0.0,1301,2021,0.0,1.0,1.0,100.0,0.0,0.0,74.69879518072288,1.0,illinois,illi15016299025
4443,illi15016299025247C,3.0,1283,2019,0.0,0.0,0.0,98.2608695652174,0.0,0.0,90.43478260869564,1.0,illinois,illi15016299025
4444,illi150162990252912,0.6,824,2021,0.3636363636363636,0.5454545454545454,0.8181818181818181,0.0,96.7741935483871,0.0,95.16129032258064,0.0,illinois,illi15016299025
4445,illi150162990252912,1.3,846,2019,0.0,0.0,0.0,0.0,95.86206896551724,0.0,98.6206896551724,0.0,illinois,illi15016299025
4446,illi15016900025201C,0.8,856,2021,0.0909090909090909,0.8181818181818182,0.9545454545454546,0.0,81.13207547169812,0.0,98.1132075471698,1.0,illinois,illi15016900025
4447,illi15016900025201C,1.5,788,2019,0.0,0.0,0.0,0.0,85.96491228070175,0.0,85.96491228070175,1.0,illinois,illi15016900025
4448,illi15016902025201C,4.8,171,2021,0.0,0.8888888888888888,1.0,83.33333333333334,0.0,0.0,100.0,1.0,illinois,illi15016902025
4449,illi15016902025201C,7.1,272,2019,0.0,0.0,0.0,91.42857142857144,0.0,0.0,85.71428571428571,1.0,illinois,illi15016902025
4450,illi160194240260001,2.0,513,2021,0.5454545454545454,0.1818181818181818,0.4545454545454546,0.0,14.54545454545454,82.72727272727273,24.54545454545454,0.0,illinois,illi16019424026
4451,illi160194240260001,4.2,562,2019,0.0,0.0,0.0,0.0,16.66666666666666,79.86111111111111,28.47222222222222,0.0,illinois,illi16019424026
4452,illi160194250260001,2.2,262,2021,0.2727272727272727,0.0,0.2272727272727273,0.0,0.0,86.88524590163934,21.31147540983606,0.0,illinois,illi16019425026
4453,illi160194250260001,2.4,198,2019,0.0,0.0,0.0,0.0,0.0,94.23076923076924,25.0,0.0,illinois,illi16019425026
4454,illi160194260260003,3.4,225,2021,0.2727272727272727,0.0909090909090909,0.3181818181818182,0.0,0.0,93.75,40.625,0.0,illinois,illi16019426026
4455,illi160194260260003,3.5,263,2019,0.0,0.0,0.0,0.0,0.0,85.29411764705883,50.0,0.0,illinois,illi16019426026
4456,illi160194270260001,1.7,1183,2021,0.4545454545454545,0.5454545454545454,0.7727272727272727,0.0,11.15107913669064,83.09352517985612,12.23021582733813,0.0,illinois,illi16019427026
4457,illi160194270260001,2.7,1214,2019,0.0,0.0,0.0,3.4375000000000004,9.375,82.8125,19.375,0.0,illinois,illi16019427026
4458,illi160194280260011,3.7,1840,2021,0.6363636363636364,0.2727272727272727,0.6818181818181819,15.29745042492918,28.04532577903683,49.29178470254957,48.44192634560906,0.0,illinois,illi16019428026
4459,illi160194280260011,3.9,1774,2019,0.0,0.0,0.0,17.69911504424778,27.21238938053097,49.11504424778761,50.22123893805309,0.0,illinois,illi16019428026
4460,illi160194290260003,1.9,204,2021,0.8181818181818182,0.0,0.4999999999999999,0.0,0.0,84.61538461538461,0.0,0.0,illinois,illi16019429026
4461,illi160194290260003,1.8,211,2019,0.0,0.0,0.0,0.0,0.0,90.90909090909092,0.0,0.0,illinois,illi16019429026
4462,illi160194300260001,2.1,579,2021,0.5454545454545454,0.0909090909090909,0.4545454545454546,0.0,10.07751937984496,81.3953488372093,20.15503875968992,0.0,illinois,illi16019430026
4463,illi160194300260001,4.1,643,2019,0.0,0.0,0.0,0.0,16.993464052287578,80.3921568627451,32.02614379084967,0.0,illinois,illi16019430026
4464,illi160194320260003,0.8,260,2021,0.4545454545454545,0.2727272727272727,0.5909090909090909,0.0,0.0,95.23809523809524,28.57142857142857,0.0,illinois,illi16019432026
4465,illi160194320260003,2.1,278,2019,0.0,0.0,0.0,0.0,0.0,88.0,24.0,0.0,illinois,illi16019432026
4466,illi170200150260001,5.4,475,2021,0.2727272727272727,0.0,0.2272727272727273,0.0,0.0,90.65420560747664,28.971962616822427,0.0,illinois,illi17020015026
4467,illi170200150260001,5.6,565,2019,0.0,0.0,0.0,0.0,0.0,91.66666666666666,36.36363636363636,0.0,illinois,illi17020015026
4468,illi170200180260001,2.5,201,2021,0.7272727272727273,0.0,0.4545454545454546,0.0,0.0,93.61702127659576,25.53191489361702,0.0,illinois,illi17020018026
4469,illi170200180260001,2.9,232,2019,0.0,0.0,0.0,0.0,0.0,94.0,48.0,0.0,illinois,illi17020018026
4470,illi170530050260001,5.4,137,2021,0.2727272727272727,0.6363636363636364,0.8636363636363636,0.0,0.0,100.0,43.24324324324324,0.0,illinois,illi17053005026
4471,illi170530050260001,3.9,160,2019,0.0,0.0,0.0,0.0,0.0,94.87179487179488,38.46153846153846,0.0,illinois,illi17053005026
4472,illi17053006J260001,0.8,113,2021,0.3636363636363636,0.0909090909090909,0.4545454545454546,0.0,0.0,86.20689655172413,44.82758620689656,0.0,illinois,illi17053006J26
4473,illi17053006J260001,1.9,97,2019,0.0,0.0,0.0,0.0,0.0,92.30769230769232,50.0,0.0,illinois,illi17053006J26
4474,illi170530080260001,1.6,548,2021,0.2727272727272727,0.0,0.2272727272727273,0.0,0.0,88.88888888888889,29.914529914529908,0.0,illinois,illi17053008026
4475,illi170530080260001,5.1,530,2019,0.0,0.0,0.0,0.0,0.0,91.11111111111111,28.88888888888888,0.0,illinois,illi17053008026
4476,illi170530740270001,4.4,132,2021,0.0,0.0,0.0909090909090909,0.0,0.0,90.47619047619048,40.47619047619048,0.0,illinois,illi17053074027
4477,illi170530740270001,3.9,147,2019,0.0,0.0,0.0,0.0,0.0,87.5,43.75,0.0,illinois,illi17053074027
4478,illi170530900170001,2.2,677,2021,0.9090909090909092,0.0,0.5454545454545454,0.0,0.0,87.5,31.875,0.0,illinois,illi17053090017
4479,illi170530900170001,3.1,651,2019,0.0,0.0,0.0,0.0,7.638888888888889,87.5,33.33333333333333,0.0,illinois,illi17053090017
4480,illi170532300170001,0.9,228,2021,0.5454545454545454,0.0,0.3636363636363636,0.0,0.0,89.58333333333334,33.33333333333333,0.0,illinois,illi17053230017
4481,illi170532300170001,2.5,221,2019,0.0,0.0,0.0,0.0,0.0,92.72727272727272,23.63636363636363,0.0,illinois,illi17053230017
4482,illi170540210260001,4.6,101,2021,0.0,0.0909090909090909,0.0909090909090909,0.0,0.0,100.0,0.0,0.0,illinois,illi17054021026
4483,illi170540210260001,1.4,122,2019,0.0,0.0,0.0,0.0,0.0,95.45454545454544,50.0,0.0,illinois,illi17054021026
4484,illi170540230260001,3.8,154,2021,0.0909090909090909,0.0,0.1363636363636362,0.0,0.0,97.36842105263158,44.73684210526316,0.0,illinois,illi17054023026
4485,illi170540230260001,3.6,157,2019,0.0,0.0,0.0,0.0,0.0,96.0,36.0,0.0,illinois,illi17054023026
4486,illi170544040160001,1.8,801,2021,0.4545454545454545,0.0,0.3181818181818181,0.0,0.0,89.52380952380953,41.9047619047619,0.0,illinois,illi17054404016
4487,illi170544040160001,6.5,811,2019,0.0,0.0,0.0,0.0,0.0,90.81081081081082,42.7027027027027,0.0,illinois,illi17054404016
4488,illi170640020260003,0.5,232,2021,0.0,0.0,0.0909090909090909,0.0,0.0,95.91836734693877,0.0,0.0,illinois,illi17064002026
4489,illi170640020260003,2.2,233,2019,0.0,0.0,0.0,0.0,0.0,98.1132075471698,26.41509433962264,0.0,illinois,illi17064002026
4490,illi170640030260002,0.3,340,2021,0.5454545454545454,0.0,0.3636363636363636,0.0,0.0,92.85714285714286,0.0,0.0,illinois,illi17064003026
4491,illi170640030260002,1.1,354,2019,0.0,0.0,0.0,0.0,0.0,92.10526315789473,0.0,0.0,illinois,illi17064003026
4492,illi170640040260001,0.4,396,2021,0.2727272727272727,0.0,0.2272727272727273,0.0,0.0,91.52542372881356,25.42372881355932,0.0,illinois,illi17064004026
4493,illi170640040260001,1.8,398,2019,0.0,0.0,0.0,0.0,0.0,96.05263157894736,14.473684210526311,0.0,illinois,illi17064004026
4494,illi170640050260001,1.9,2094,2021,0.6363636363636364,0.2727272727272727,0.6818181818181819,10.65573770491803,7.377049180327861,66.18852459016394,23.5655737704918,0.0,illinois,illi17064005026
4495,illi170640050260001,1.9,2114,2019,0.0,0.0,0.0,10.55662188099808,10.55662188099808,63.72360844529751,23.41650671785028,0.0,illinois,illi17064005026
4496,illi170640050260002,1.4,1643,2021,0.6363636363636364,0.2727272727272727,0.6818181818181819,10.77348066298342,7.458563535911599,74.86187845303867,30.66298342541436,0.0,illinois,illi17064005026
4497,illi170640050260002,0.9,1614,2019,0.0,0.0,0.0,13.20754716981132,7.81671159029649,73.58490566037736,30.45822102425876,0.0,illinois,illi17064005026
4498,illi170640070260002,3.4,145,2021,0.2727272727272727,0.0,0.2272727272727273,0.0,0.0,90.625,34.375,0.0,illinois,illi17064007026
4499,illi170640070260002,2.9,129,2019,0.0,0.0,0.0,0.0,0.0,93.10344827586208,0.0,0.0,illinois,illi17064007026
4500,illi170640160260009,1.6,507,2021,0.7272727272727273,0.0,0.4545454545454546,0.0,0.0,89.42307692307693,40.38461538461538,0.0,illinois,illi17064016026
4501,illi170640160260009,2.0,517,2019,0.0,0.0,0.0,0.0,0.0,92.64705882352942,32.35294117647059,0.0,illinois,illi17064016026
4502,illi170640190260001,4.1,174,2021,0.0909090909090909,0.0909090909090909,0.2272727272727271,0.0,0.0,78.57142857142857,33.33333333333333,0.0,illinois,illi17064019026
4503,illi170640190260001,4.8,181,2019,0.0,0.0,0.0,0.0,0.0,94.28571428571428,31.428571428571427,0.0,illinois,illi17064019026
4504,illi170640870250001,4.2,1472,2021,0.4545454545454545,0.4545454545454545,0.7727272727272727,14.691943127962078,13.74407582938388,58.767772511848335,38.38862559241706,0.0,illinois,illi17064087025
4505,illi170640870250001,5.4,1491,2019,0.0,0.0,0.0,22.12389380530973,14.454277286135689,52.50737463126843,48.37758112094395,0.0,illinois,illi17064087025
4506,illi190220860170001,0.9,2566,2021,0.6363636363636364,0.1818181818181818,0.5909090909090909,2.6275115919629,6.80061823802163,71.5610510046368,5.873261205564139,0.0,illinois,illi19022086017
4507,illi190220860170001,1.0,2728,2019,0.0,0.0,0.0,1.66919575113808,5.4628224582701,69.65098634294385,5.15933232169954,0.0,illinois,illi19022086017
4508,illi190220860170002,1.0,1331,2021,0.6363636363636364,0.1818181818181818,0.5909090909090909,12.66666666666666,10.66666666666666,64.0,19.0,0.0,illinois,illi19022086017
4509,illi190220860170002,3.4,1420,2019,0.0,0.0,0.0,18.71165644171779,10.42944785276073,60.122699386503065,25.15337423312883,0.0,illinois,illi19022086017
4510,illi190220870170001,1.2,2288,2021,0.4545454545454545,0.4545454545454545,0.7727272727272727,8.7360594795539,29.55390334572491,44.795539033457246,29.92565055762082,0.0,illinois,illi19022087017
4511,illi190220870170001,3.0,2244,2019,0.0,0.0,0.0,8.801498127340821,33.14606741573033,42.13483146067415,39.51310861423221,0.0,illinois,illi19022087017
4512,illi190220870170002,0.8,2184,2021,0.4545454545454545,0.4545454545454545,0.7727272727272727,7.194244604316539,28.77697841726618,36.69064748201439,29.496402877697843,0.0,illinois,illi19022087017
4513,illi190220870170002,2.2,2236,2019,0.0,0.0,0.0,8.45588235294117,27.02205882352941,38.78676470588235,34.92647058823529,0.0,illinois,illi19022087017
4514,illi190220870170003,0.2,2347,2021,0.4545454545454545,0.4545454545454545,0.7727272727272727,2.91970802919708,18.06569343065693,61.496350364963504,15.693430656934302,0.0,illinois,illi19022087017
4515,illi190220870170003,0.9,2344,2019,0.0,0.0,0.0,4.71869328493647,18.51179673321234,59.16515426497278,26.497277676951,0.0,illinois,illi19022087017
4516,illi190220870170004,0.5,1099,2021,0.4545454545454545,0.4545454545454545,0.7727272727272727,7.786885245901639,11.88524590163934,63.114754098360656,21.72131147540983,0.0,illinois,illi19022087017
4517,illi190220870170004,2.0,1164,2019,0.0,0.0,0.0,11.42857142857142,16.42857142857142,57.14285714285714,28.57142857142857,0.0,illinois,illi19022087017
4518,illi190220880160001,1.7,1898,2021,0.2727272727272727,0.6363636363636364,0.8636363636363636,0.0,54.25867507886435,31.545741324921128,45.74132492113564,0.0,illinois,illi19022088016
4519,illi190220880160001,2.7,1999,2019,0.0,0.0,0.0,0.0,63.6986301369863,27.168949771689498,57.30593607305936,0.0,illinois,illi19022088016
4520,illi190220880160002,1.0,1866,2021,0.3636363636363636,0.5454545454545454,0.8181818181818181,7.4074074074074,27.635327635327627,51.566951566951566,41.59544159544159,0.0,illinois,illi19022088016
4521,illi190220880160002,2.9,1929,2019,0.0,0.0,0.0,9.24170616113744,27.72511848341232,51.4218009478673,42.4170616113744,0.0,illinois,illi19022088016
4522,illi190220940160001,1.5,1990,2021,0.5454545454545454,0.0909090909090909,0.4545454545454546,2.29885057471264,65.74712643678161,25.97701149425287,33.10344827586207,0.0,illinois,illi19022094016
4523,illi190220940160001,3.1,2005,2019,0.0,0.0,0.0,2.18818380743982,65.64551422319475,23.41356673960612,33.91684901531728,0.0,illinois,illi19022094016
4524,illi190220990160001,0.9,2186,2021,0.6363636363636364,0.2727272727272727,0.6818181818181819,3.2136105860113404,12.09829867674858,75.42533081285444,5.67107750472589,0.0,illinois,illi19022099016
4525,illi190220990160001,1.2,2147,2019,0.0,0.0,0.0,4.75247524752475,13.26732673267326,71.68316831683168,14.65346534653465,0.0,illinois,illi19022099016
4526,illi190220990160002,1.3,2742,2021,0.6363636363636364,0.2727272727272727,0.6818181818181819,10.09174311926605,21.71253822629969,59.021406727828754,11.0091743119266,0.0,illinois,illi19022099016
4527,illi190220990160002,2.1,2765,2019,0.0,0.0,0.0,12.42331288343558,20.5521472392638,56.59509202453987,28.06748466257668,0.0,illinois,illi19022099016
4528,illi190221000160001,1.6,1388,2021,0.2727272727272727,0.6363636363636364,0.8636363636363636,0.0,60.97560975609756,32.62195121951219,50.609756097560975,0.0,illinois,illi19022100016
4529,illi190221000160001,1.9,1432,2019,0.0,0.0,0.0,0.0,62.57142857142857,28.57142857142857,50.0,0.0,illinois,illi19022100016
4530,illi190221080160001,0.9,2587,2021,0.4545454545454545,0.3636363636363636,0.6818181818181819,5.36013400335008,20.2680067001675,61.64154103852596,13.23283082077052,0.0,illinois,illi19022108016
4531,illi190221080160001,1.9,2524,2019,0.0,0.0,0.0,5.769230769230759,17.65734265734265,63.46153846153846,16.25874125874125,0.0,illinois,illi19022108016
4532,illi190222000260020,1.1,1842,2021,0.7272727272727273,0.1818181818181818,0.6363636363636364,4.82758620689655,18.85057471264367,67.58620689655173,20.0,0.0,illinois,illi19022200026
4533,illi190222000260020,1.2,1934,2019,0.0,0.0,0.0,4.67091295116772,18.89596602972399,65.60509554140127,23.56687898089172,0.0,illinois,illi19022200026
4534,illi190222000260021,1.3,1930,2021,0.7272727272727273,0.1818181818181818,0.6363636363636364,8.50622406639004,14.10788381742738,64.31535269709543,21.99170124481327,0.0,illinois,illi19022200026
4535,illi190222000260021,2.5,2055,2019,0.0,0.0,0.0,6.986027944111769,12.77445109780439,66.46706586826348,22.95409181636726,0.0,illinois,illi19022200026
4536,illi190222010260001,0.5,374,2021,0.5454545454545454,0.0,0.3636363636363636,10.52631578947368,15.78947368421052,64.21052631578948,37.89473684210526,0.0,illinois,illi19022201026
4537,illi190222010260001,0.7,365,2019,0.0,0.0,0.0,0.0,20.0,63.63636363636363,30.909090909090907,0.0,illinois,illi19022201026
4538,illi190222020260001,3.1,427,2021,0.3636363636363636,0.1818181818181818,0.3636363636363636,0.0,18.51851851851851,62.96296296296296,20.37037037037037,0.0,illinois,illi19022202026
4539,illi190222020260001,2.8,462,2019,0.0,0.0,0.0,0.0,0.0,67.61904761904762,24.76190476190476,0.0,illinois,illi19022202026
4540,illi190222030260001,0.2,2606,2021,0.3636363636363636,0.4545454545454545,0.7272727272727273,3.3587786259541903,9.16030534351145,68.54961832061068,14.656488549618322,0.0,illinois,illi19022203026
4541,illi190222030260001,1.8,2717,2019,0.0,0.0,0.0,4.27350427350427,8.54700854700854,66.0968660968661,13.1054131054131,0.0,illinois,illi19022203026
4542,illi190222030260013,0.3,2676,2021,0.4545454545454545,0.4545454545454545,0.7727272727272727,4.208998548621191,11.611030478955,57.61973875181422,16.25544267053701,0.0,illinois,illi19022203026
4543,illi190222030260013,1.6,2674,2019,0.0,0.0,0.0,5.29595015576324,12.46105919003115,59.345794392523366,15.57632398753894,0.0,illinois,illi19022203026
4544,illi190222040260001,2.4,2478,2021,0.5454545454545454,0.3636363636363636,0.7272727272727273,10.64516129032258,16.93548387096774,43.548387096774185,19.67741935483871,0.0,illinois,illi19022204026
4545,illi190222040260001,2.2,2594,2019,0.0,0.0,0.0,15.05546751188589,15.68938193343898,43.8985736925515,20.91917591125198,0.0,illinois,illi19022204026
4546,illi190222040260002,0.7,3438,2021,0.5454545454545454,0.3636363636363636,0.7272727272727273,4.96969696969697,8.0,52.121212121212125,8.96969696969696,0.0,illinois,illi19022204026
4547,illi190222040260002,1.4,3565,2019,0.0,0.0,0.0,5.0058207217694894,6.635622817229329,55.413271245634455,7.68335273573923,0.0,illinois,illi19022204026
4548,illi190222040260005,1.5,2947,2021,0.5454545454545454,0.3636363636363636,0.7272727272727273,11.94444444444444,12.22222222222222,38.61111111111112,19.02777777777777,0.0,illinois,illi19022204026
4549,illi190222040260005,1.7,2925,2019,0.0,0.0,0.0,12.88515406162464,12.46498599439775,43.8375350140056,19.6078431372549,0.0,illinois,illi19022204026
4550,illi190222050260003,1.2,2836,2021,0.5454545454545454,0.0,0.3636363636363636,2.01729106628242,17.43515850144092,70.31700288184439,17.43515850144092,0.0,illinois,illi19022205026
4551,illi190222050260003,2.2,2829,2019,0.0,0.0,0.0,3.15638450502152,15.064562410329978,74.74892395982783,13.199426111908169,0.0,illinois,illi19022205026
4552,illi200240010260005,8.7,257,2021,0.1818181818181818,0.0,0.1818181818181817,0.0,0.0,93.75,29.6875,0.0,illinois,illi20024001026
4553,illi200240010260005,3.2,298,2019,0.0,0.0,0.0,0.0,0.0,98.46153846153848,24.61538461538461,0.0,illinois,illi20024001026
4554,illi200300070260001,5.5,208,2021,0.2727272727272727,0.0,0.2272727272727273,0.0,0.0,100.0,46.34146341463415,0.0,illinois,illi20030007026
4555,illi200300070260001,4.3,207,2019,0.0,0.0,0.0,0.0,0.0,95.65217391304348,36.95652173913043,0.0,illinois,illi20030007026
4556,illi200330100260002,4.3,484,2021,0.0,0.0,0.0909090909090909,0.0,0.0,94.31818181818184,48.86363636363636,0.0,illinois,illi20033010026
4557,illi200330100260002,3.3,554,2019,0.0,0.0,0.0,0.0,0.0,98.94736842105264,38.94736842105263,0.0,illinois,illi20033010026
4558,illi200350010260003,4.4,135,2021,0.6363636363636364,0.0909090909090909,0.5,0.0,0.0,96.7741935483871,45.16129032258064,0.0,illinois,illi20035001026
4559,illi200350010260003,1.2,163,2019,0.0,0.0,0.0,0.0,0.0,92.5,67.5,0.0,illinois,illi20035001026
4560,illi200760010260001,1.2,161,2021,0.0,0.0,0.1428571428571429,0.0,0.0,87.5,60.0,0.0,illinois,illi20076001026
4561,illi200760010260001,2.6,153,2019,0.0,0.0,0.0,0.0,0.0,97.5,57.49999999999999,0.0,illinois,illi20076001026
4562,illi200830010260001,5.7,120,2021,0.8181818181818182,0.0,0.4999999999999999,0.0,0.0,100.0,40.0,0.0,illinois,illi20083001026
4563,illi200830010260001,2.3,123,2019,0.0,0.0,0.0,0.0,0.0,93.33333333333331,43.33333333333333,0.0,illinois,illi20083001026
4564,illi200830020260001,4.7,128,2021,0.7272727272727273,0.0,0.4545454545454546,0.0,0.0,69.44444444444444,97.2222222222222,0.0,illinois,illi20083002026
4565,illi200830020260001,2.9,127,2019,0.0,0.0,0.0,0.0,0.0,70.96774193548387,41.93548387096774,0.0,illinois,illi20083002026
4566,illi200830030260001,6.1,547,2021,0.0909090909090909,0.0,0.1363636363636362,0.0,0.0,83.72093023255815,100.0,0.0,illinois,illi20083003026
4567,illi200830030260001,4.6,543,2019,0.0,0.0,0.0,0.0,0.0,87.5,51.47058823529412,0.0,illinois,illi20083003026
4568,illi200830040260001,2.6,328,2021,0.0,0.0,0.0909090909090909,0.0,0.0,98.78048780487804,59.7560975609756,0.0,illinois,illi20083004026
4569,illi200830040260001,5.0,353,2019,0.0,0.0,0.0,0.0,0.0,93.02325581395348,58.13953488372093,0.0,illinois,illi20083004026
4570,illi200933480260001,5.7,504,2021,0.8181818181818182,0.0909090909090909,0.5909090909090908,0.0,0.0,97.36842105263158,41.22807017543859,0.0,illinois,illi20093348026
4571,illi200933480260001,5.2,482,2019,0.0,0.0,0.0,0.0,0.0,98.30508474576273,34.74576271186441,0.0,illinois,illi20093348026
4572,illi200961000260001,4.8,143,2021,0.7272727272727273,0.0,0.4545454545454546,0.0,0.0,96.55172413793105,44.82758620689656,0.0,illinois,illi20096100026
4573,illi200961000260001,5.8,144,2019,0.0,0.0,0.0,0.0,0.0,96.7741935483871,48.38709677419355,0.0,illinois,illi20096100026
4574,illi200962000260001,10.5,94,2021,0.1818181818181818,0.0,0.1818181818181817,0.0,0.0,100.0,76.47058823529412,0.0,illinois,illi20096200026
4575,illi200962000260001,5.0,117,2019,0.0,0.0,0.0,0.0,0.0,93.75,31.25,0.0,illinois,illi20096200026
4576,illi200962250160001,4.6,414,2021,0.4545454545454545,0.0,0.3181818181818181,0.0,0.0,96.80851063829788,36.17021276595745,0.0,illinois,illi20096225016
4577,illi200962250160001,4.2,427,2019,0.0,0.0,0.0,0.0,0.0,95.65217391304348,44.56521739130434,0.0,illinois,illi20096225016
4578,illi200970010260003,10.4,118,2021,0.3636363636363636,0.0,0.2727272727272728,0.0,0.0,92.30769230769232,0.0,0.0,illinois,illi20097001026
4579,illi200970010260003,4.7,153,2019,0.0,0.0,0.0,0.0,0.0,88.23529411764706,0.0,0.0,illinois,illi20097001026
4580,illi200970030260001,3.1,191,2021,0.1818181818181818,0.0,0.1818181818181817,0.0,0.0,97.5609756097561,48.78048780487805,0.0,illinois,illi20097003026
4581,illi200970030260001,4.0,190,2019,0.0,0.0,0.0,0.0,0.0,100.0,29.268292682926827,0.0,illinois,illi20097003026
4582,illi200970050260001,5.6,365,2021,0.0909090909090909,0.0,0.1363636363636362,0.0,0.0,93.82716049382717,45.67901234567901,0.0,illinois,illi20097005026
4583,illi200970050260001,3.1,350,2019,0.0,0.0,0.0,0.0,0.0,95.0,43.75,0.0,illinois,illi20097005026
4584,illi210280990260001,5.2,238,2021,0.9090909090909092,0.0,0.5454545454545454,0.0,0.0,98.24561403508773,57.89473684210527,0.0,illinois,illi21028099026
4585,illi210280990260001,4.6,252,2019,0.0,0.0,0.0,0.0,0.0,96.36363636363636,60.0,0.0,illinois,illi21028099026
4586,illi210281030130001,4.2,519,2021,0.9090909090909092,0.0,0.5454545454545454,0.0,0.0,94.6969696969697,40.909090909090914,0.0,illinois,illi21028103013
4587,illi210281030130001,3.7,561,2019,0.0,0.0,0.0,0.0,0.0,95.68345323741008,45.32374100719424,0.0,illinois,illi21028103013
4588,illi210281680260001,7.1,456,2021,0.3636363636363636,0.2727272727272727,0.4545454545454546,0.0,0.0,94.31818181818184,36.36363636363636,0.0,illinois,illi21028168026
4589,illi210281680260001,8.1,465,2019,0.0,0.0,0.0,0.0,0.0,97.59036144578312,40.96385542168674,0.0,illinois,illi21028168026
4590,illi210281740260001,2.2,90,2021,0.5454545454545454,0.0909090909090909,0.4545454545454546,0.0,0.0,100.0,39.28571428571428,0.0,illinois,illi21028174026
4591,illi210281740260001,5.4,107,2019,0.0,0.0,0.0,0.0,0.0,95.65217391304348,0.0,0.0,illinois,illi21028174026
4592,illi210281880260001,4.7,154,2021,0.0,0.9090909090909092,1.0,0.0,0.0,84.61538461538461,56.41025641025641,0.0,illinois,illi21028188026
4593,illi210281880260001,6.8,179,2019,0.0,0.0,0.0,0.0,0.0,92.85714285714286,57.14285714285714,0.0,illinois,illi21028188026
4594,illi210281960260001,1.7,179,2021,1.0,0.0,0.5,0.0,0.0,88.09523809523809,26.190476190476197,0.0,illinois,illi21028196026
4595,illi210281960260001,4.9,173,2019,0.0,0.0,0.0,0.0,0.0,97.67441860465117,32.558139534883715,0.0,illinois,illi21028196026
4596,illi210440010260001,1.7,173,2021,0.0,0.0,0.0909090909090909,0.0,0.0,97.2222222222222,41.66666666666667,0.0,illinois,illi21044001026
4597,illi210440010260001,4.8,173,2019,0.0,0.0,0.0,0.0,0.0,97.43589743589745,38.46153846153846,0.0,illinois,illi21044001026
4598,illi210441330170001,3.7,344,2021,0.0,0.0,0.0,0.0,0.0,96.1038961038961,50.64935064935064,0.0,illinois,illi21044133017
4599,illi210441330170001,4.4,386,2019,0.0,0.0,0.0,0.0,0.0,97.43589743589745,44.87179487179487,0.0,illinois,illi21044133017
4600,illi210610010260001,5.8,572,2021,0.6363636363636364,0.0909090909090909,0.5,0.0,0.0,81.3953488372093,51.93798449612403,0.0,illinois,illi21061001026
4601,illi210610010260001,6.3,551,2019,0.0,0.0,0.0,0.0,0.0,83.68794326241135,46.09929078014184,0.0,illinois,illi21061001026
4602,illi210610380260001,4.8,98,2021,0.5454545454545454,0.0,0.3636363636363636,0.0,0.0,90.90909090909092,0.0,0.0,illinois,illi21061038026
4603,illi210610380260001,4.1,104,2019,0.0,0.0,0.0,0.0,0.0,88.23529411764706,0.0,0.0,illinois,illi21061038026
4604,illi211000010260001,4.8,338,2021,0.9090909090909092,0.0,0.5454545454545454,0.0,0.0,97.53086419753086,56.79012345679012,0.0,illinois,illi21100001026
4605,illi211000010260001,5.1,358,2019,0.0,0.0,0.0,0.0,0.0,89.53488372093024,56.97674418604651,0.0,illinois,illi21100001026
4606,illi211000020260001,4.3,1136,2021,0.0,0.0,0.0909090909090909,10.04016064257028,0.0,81.12449799196787,42.16867469879518,0.0,illinois,illi21100002026
4607,illi211000020260001,6.5,1106,2019,0.0,0.0,0.0,8.7719298245614,0.0,80.26315789473685,44.73684210526316,0.0,illinois,illi21100002026
4608,illi211000030260001,4.3,154,2021,0.9090909090909092,0.0,0.5454545454545454,0.0,0.0,96.29629629629628,55.55555555555556,0.0,illinois,illi21100003026
4609,illi211000030260001,3.5,134,2019,0.0,0.0,0.0,0.0,0.0,100.0,51.51515151515152,0.0,illinois,illi21100003026
4610,illi211000040260001,2.4,677,2021,0.9090909090909092,0.0,0.5454545454545454,0.0,0.0,90.71428571428572,45.71428571428571,0.0,illinois,illi21100004026
4611,illi211000040260001,4.5,766,2019,0.0,0.0,0.0,0.0,0.0,87.20930232558139,52.32558139534884,0.0,illinois,illi21100004026
4612,illi211000050260001,1.8,646,2021,0.0,0.0,0.0909090909090909,0.0,0.0,87.01298701298701,32.467532467532465,0.0,illinois,illi21100005026
4613,illi211000050260001,3.4,618,2019,0.0,0.0,0.0,0.0,0.0,84.93150684931507,26.71232876712329,0.0,illinois,illi21100005026
4614,illi240320010260001,0.9,646,2021,0.3636363636363636,0.0,0.1818181818181818,0.0,9.80392156862745,88.88888888888889,22.22222222222222,0.0,illinois,illi24032001026
4615,illi240320010260001,1.3,685,2019,0.0,0.0,0.0,0.0,0.0,93.86503067484664,24.53987730061349,0.0,illinois,illi24032001026
4616,illi240320730170001,5.3,191,2021,0.4545454545454545,0.0,0.3181818181818181,0.0,0.0,91.83673469387756,30.61224489795918,0.0,illinois,illi24032073017
